Geo_FIPS,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_PUMA5,Geo_PUMA1,Geo_GEOID,Geo_BTTR,Geo_BTBG,Geo_AREALAND,Geo_AREAWATR,SE_A18002_001,SE_A18002_002,SE_A18002_003,SE_A18002_004,SE_A18002_005,SE_A18002_006,PCT_SE_A18002_002,PCT_SE_A18002_003,PCT_SE_A18002_004,PCT_SE_A18002_005,PCT_SE_A18002_006
36047020100,Census Tract 201,"Census Tract 201, Kings County, New York",ny,140,0,ACSSF,4648,,,,,36,47,,,,20100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36047020100,,,175379,0,1103,37,662,229,143,32,3.35,60.02,20.76,12.96,2.9
36047020200,Census Tract 202,"Census Tract 202, Kings County, New York",ny,140,0,ACSSF,4649,,,,,36,47,,,,20200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36047020200,,,134828,0,228,0,119,3,87,19,0,52.19,1.32,38.16,8.33
36047020300,Census Tract 203,"Census Tract 203, Kings County, New York",ny,140,0,ACSSF,4650,,,,,36,47,,,,20300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36047020300,,,140848,0,437,4,240,98,95,0,0.92,54.92,22.43,21.74,0
36047020400,Census Tract 204,"Census Tract 204, Kings County, New York",ny,140,0,ACSSF,4651,,,,,36,47,,,,20400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36047020400,,,134801,0,164,0,56,19,33,56,0,34.15,11.59,20.12,34.15
36047020500,Census Tract 205,"Census Tract 205, Kings County, New York",ny,140,0,ACSSF,4652,,,,,36,47,,,,20500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36047020500,,,159711,0,925,50,532,150,184,9,5.41,57.51,16.22,19.89,0.97
36047020600,Census Tract 206,"Census Tract 206, Kings County, New York",ny,140,0,ACSSF,4653,,,,,36,47,,,,20600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36047020600,,,170942,0,328,0,225,26,74,3,0,68.6,7.93,22.56,0.91
36047020700,Census Tract 207,"Census Tract 207, Kings County, New York",ny,140,0,ACSSF,4654,,,,,36,47,,,,20700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36047020700,,,137888,0,1271,91,774,103,264,39,7.16,60.9,8.1,20.77,3.07
36047020800,Census Tract 208,"Census Tract 208, Kings County, New York",ny,140,0,ACSSF,4655,,,,,36,47,,,,20800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36047020800,,,143316,0,583,5,209,118,238,13,0.86,35.85,20.24,40.82,2.23
36047021000,Census Tract 210,"Census Tract 210, Kings County, New York",ny,140,0,ACSSF,4656,,,,,36,47,,,,21000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36047021000,,,150015,0,932,46,287,216,327,56,4.94,30.79,23.18,35.09,6.01
36047021100,Census Tract 211,"Census Tract 211, Kings County, New York",ny,140,0,ACSSF,4657,,,,,36,47,,,,21100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36047021100,,,173676,0,636,12,339,144,138,3,1.89,53.3,22.64,21.7,0.47
36047021200,Census Tract 212,"Census Tract 212, Kings County, New York",ny,140,0,ACSSF,4658,,,,,36,47,,,,21200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36047021200,,,190833,0,926,27,297,132,461,9,2.92,32.07,14.25,49.78,0.97
36047021300,Census Tract 213,"Census Tract 213, Kings County, New York",ny,140,0,ACSSF,4659,,,,,36,47,,,,21300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36047021300,,,184156,0,1920,44,850,475,496,55,2.29,44.27,24.74,25.83,2.86
36047021400,Census Tract 214,"Census Tract 214, Kings County, New York",ny,140,0,ACSSF,4660,,,,,36,47,,,,21400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36047021400,,,167965,0,296,30,113,51,96,6,10.14,38.18,17.23,32.43,2.03
36047021500,Census Tract 215,"Census Tract 215, Kings County, New York",ny,140,0,ACSSF,4661,,,,,36,47,,,,21500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36047021500,,,152318,0,1726,177,783,372,361,33,10.25,45.37,21.55,20.92,1.91
36047021600,Census Tract 216,"Census Tract 216, Kings County, New York",ny,140,0,ACSSF,4662,,,,,36,47,,,,21600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36047021600,,,168178,0,568,0,128,150,259,31,0,22.54,26.41,45.6,5.46
36047021700,Census Tract 217,"Census Tract 217, Kings County, New York",ny,140,0,ACSSF,4663,,,,,36,47,,,,21700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36047021700,,,119678,0,1477,63,893,163,284,74,4.27,60.46,11.04,19.23,5.01
36047021800,Census Tract 218,"Census Tract 218, Kings County, New York",ny,140,0,ACSSF,4664,,,,,36,47,,,,21800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36047021800,,,157820,0,504,0,20,92,363,29,0,3.97,18.25,72.02,5.75
36047021900,Census Tract 219,"Census Tract 219, Kings County, New York",ny,140,0,ACSSF,4665,,,,,36,47,,,,21900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36047021900,,,147047,0,1314,143,601,158,374,38,10.88,45.74,12.02,28.46,2.89
36047022000,Census Tract 220,"Census Tract 220, Kings County, New York",ny,140,0,ACSSF,4666,,,,,36,47,,,,22000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36047022000,,,194279,0,769,21,113,108,469,58,2.73,14.69,14.04,60.99,7.54
36047022100,Census Tract 221,"Census Tract 221, Kings County, New York",ny,140,0,ACSSF,4667,,,,,36,47,,,,22100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36047022100,,,152083,0,1432,80,613,358,364,17,5.59,42.81,25,25.42,1.19
36047022200,Census Tract 222,"Census Tract 222, Kings County, New York",ny,140,0,ACSSF,4668,,,,,36,47,,,,22200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36047022200,,,176184,0,800,19,196,108,450,27,2.38,24.5,13.5,56.25,3.38
36047022400,Census Tract 224,"Census Tract 224, Kings County, New York",ny,140,0,ACSSF,4669,,,,,36,47,,,,22400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36047022400,,,175564,0,1029,48,346,231,356,48,4.66,33.62,22.45,34.6,4.66
36047022600,Census Tract 226,"Census Tract 226, Kings County, New York",ny,140,0,ACSSF,4670,,,,,36,47,,,,22600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36047022600,,,156180,0,434,0,144,65,189,36,0,33.18,14.98,43.55,8.29
36047022700,Census Tract 227,"Census Tract 227, Kings County, New York",ny,140,0,ACSSF,4671,,,,,36,47,,,,22700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36047022700,,,240700,0,1261,20,629,318,221,73,1.59,49.88,25.22,17.53,5.79
36047022800,Census Tract 228,"Census Tract 228, Kings County, New York",ny,140,0,ACSSF,4672,,,,,36,47,,,,22800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36047022800,,,167373,0,562,17,139,103,232,71,3.02,24.73,18.33,41.28,12.63
36047022900,Census Tract 229,"Census Tract 229, Kings County, New York",ny,140,0,ACSSF,4673,,,,,36,47,,,,22900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36047022900,,,171832,0,1377,12,614,248,403,100,0.87,44.59,18.01,29.27,7.26
36047023000,Census Tract 230,"Census Tract 230, Kings County, New York",ny,140,0,ACSSF,4674,,,,,36,47,,,,23000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36047023000,,,150951,0,701,42,244,95,296,24,5.99,34.81,13.55,42.23,3.42
36047023100,Census Tract 231,"Census Tract 231, Kings County, New York",ny,140,0,ACSSF,4675,,,,,36,47,,,,23100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36047023100,,,159414,0,1079,35,615,197,198,34,3.24,57,18.26,18.35,3.15
36047023200,Census Tract 232,"Census Tract 232, Kings County, New York",ny,140,0,ACSSF,4676,,,,,36,47,,,,23200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000US36047023200,,,226367,0,811,0,204,197,410,0,0,25.15,24.29,50.55,0
